[19-12-2016 | 23:33:17] Upgrade level player.
[19-12-2016 | 23:33:26] Upgrade level player.
[19-12-2016 | 23:33:43] Found angle!!
[19-12-2016 | 23:34:35] Move window to correct position.
[19-12-2016 | 23:34:42] Upgrade level player.
[19-12-2016 | 23:34:51] Upgrade level player.
[19-12-2016 | 23:34:55] Upgrade level player.
[19-12-2016 | 23:35:02] Upgrade level player.
[19-12-2016 | 23:35:20] Upgrade level player.
[19-12-2016 | 23:36:08] Upgrade level player.
[19-12-2016 | 23:36:10] Pause
[19-12-2016 | 23:36:29] Resume
[19-12-2016 | 23:36:29] Move window to correct position.
[19-12-2016 | 23:36:32] Pause
[19-12-2016 | 23:36:41] Resume
[19-12-2016 | 23:36:41] Move window to correct position.
[19-12-2016 | 23:36:45] Pause
[19-12-2016 | 23:37:09] Resume
[19-12-2016 | 23:37:09] Move window to correct position.
[19-12-2016 | 23:37:25] Switch to attack boss.
[19-12-2016 | 23:37:27] Switch to attack boss.
[19-12-2016 | 23:37:31] Switch to attack boss.
[19-12-2016 | 23:37:32] Switch to attack boss.
[19-12-2016 | 23:37:41] Exit!!
[19-12-2016 | 23:38:34] Move window to correct position.
[19-12-2016 | 23:38:35] Switch to attack boss.
[19-12-2016 | 23:38:39] Pause
[19-12-2016 | 23:38:42] Resume
[19-12-2016 | 23:38:42] Move window to correct position.
[19-12-2016 | 23:38:44] Switch to attack boss.
[19-12-2016 | 23:38:49] Pause
[19-12-2016 | 23:46:50] Exit!!
[19-12-2016 | 23:51:11] Move window to correct position.
[19-12-2016 | 23:51:36] Pause
[19-12-2016 | 23:51:46] Resume
[19-12-2016 | 23:51:46] Move window to correct position.
[19-12-2016 | 23:51:48] Pause
[19-12-2016 | 23:51:53] Resume
[19-12-2016 | 23:51:53] Move window to correct position.
[19-12-2016 | 23:52:02] Pause
[19-12-2016 | 23:52:21] Resume
[19-12-2016 | 23:52:21] Move window to correct position.
[19-12-2016 | 23:52:40] Pause
[19-12-2016 | 23:52:51] Resume
[19-12-2016 | 23:52:51] Move window to correct position.
[19-12-2016 | 23:52:51] Pause
[19-12-2016 | 23:53:15] Resume
[19-12-2016 | 23:53:15] Move window to correct position.
[19-12-2016 | 23:53:28] Pause
[19-12-2016 | 23:53:33] Resume
[19-12-2016 | 23:53:34] Move window to correct position.
[19-12-2016 | 23:54:07] Pause
[19-12-2016 | 23:54:08] Resume
[19-12-2016 | 23:54:08] Move window to correct position.
[19-12-2016 | 23:54:10] Pause
[19-12-2016 | 23:54:35] Resume
[19-12-2016 | 23:54:35] Move window to correct position.
[19-12-2016 | 23:54:40] Pause
[19-12-2016 | 23:54:51] Resume
[19-12-2016 | 23:54:51] Move window to correct position.
[19-12-2016 | 23:54:54] Pause
[19-12-2016 | 23:58:12] Exit!!
[20-12-2016 | 00:01:05] Move window to correct position.
[20-12-2016 | 00:01:20] Pause
[20-12-2016 | 00:01:39] Resume
[20-12-2016 | 00:01:39] Move window to correct position.
[20-12-2016 | 00:01:40] Pause
[20-12-2016 | 00:01:47] Resume
[20-12-2016 | 00:01:47] Move window to correct position.
[20-12-2016 | 00:01:48] Pause
[20-12-2016 | 00:01:58] Resume
[20-12-2016 | 00:01:58] Move window to correct position.
[20-12-2016 | 00:01:59] Pause
[20-12-2016 | 00:02:00] Exit!!
[20-12-2016 | 00:02:03] Move window to correct position.
[20-12-2016 | 00:02:09] Pause
[20-12-2016 | 00:02:25] Exit!!
[20-12-2016 | 00:02:27] Move window to correct position.
[20-12-2016 | 00:02:49] Pause
[20-12-2016 | 00:02:53] Resume
[20-12-2016 | 00:02:53] Move window to correct position.
[20-12-2016 | 00:02:58] Pause
[20-12-2016 | 00:03:12] Resume
[20-12-2016 | 00:03:12] Move window to correct position.
[20-12-2016 | 00:03:17] Pause
[20-12-2016 | 00:03:18] Exit!!
[20-12-2016 | 00:03:20] Move window to correct position.
[20-12-2016 | 00:03:30] Pause
[20-12-2016 | 00:03:35] Exit!!
[20-12-2016 | 00:03:37] Move window to correct position.
[20-12-2016 | 00:03:42] Pause
[20-12-2016 | 00:04:36] Exit!!
[20-12-2016 | 00:04:37] Move window to correct position.
[20-12-2016 | 00:04:40] Exit!!
[20-12-2016 | 00:04:45] Move window to correct position.
[20-12-2016 | 00:05:51] Switch to attack boss.
[20-12-2016 | 00:06:58] Exit!!
[20-12-2016 | 00:06:59] Move window to correct position.
[20-12-2016 | 00:07:46] Exit!!
[20-12-2016 | 00:08:19] Move window to correct position.
[20-12-2016 | 00:08:40] Exit!!
[20-12-2016 | 00:09:26] Move window to correct position.
[20-12-2016 | 00:09:30] Upgrade level player.
[20-12-2016 | 00:09:32] Upgrade level player.
[20-12-2016 | 00:09:33] Upgrade level player.
[20-12-2016 | 00:09:35] Upgrade level player.
[20-12-2016 | 00:09:36] Upgrade level player.
[20-12-2016 | 00:09:38] Upgrade level player.
[20-12-2016 | 00:09:39] Upgrade level player.
[20-12-2016 | 00:09:40] Upgrade level player.
[20-12-2016 | 00:09:42] Upgrade level player.
[20-12-2016 | 00:09:43] Upgrade level player.
[20-12-2016 | 00:09:45] Upgrade level player.
[20-12-2016 | 00:09:46] Upgrade level player.
[20-12-2016 | 00:09:48] Upgrade level player.
[20-12-2016 | 00:09:49] Upgrade level player.
[20-12-2016 | 00:09:51] Upgrade level player.
[20-12-2016 | 00:09:52] Upgrade level player.
[20-12-2016 | 00:09:54] Upgrade level player.
[20-12-2016 | 00:09:55] Upgrade level player.
[20-12-2016 | 00:09:56] Upgrade level player.
[20-12-2016 | 00:09:58] Upgrade level player.
[20-12-2016 | 00:10:21] Upgrade level player.
[20-12-2016 | 00:10:58] Upgrade level player.
[20-12-2016 | 00:10:59] Upgrade level player.
[20-12-2016 | 00:11:39] Upgrade level player.
[20-12-2016 | 00:12:07] Upgrade level player.
[20-12-2016 | 00:12:36] Upgrade level player.
[20-12-2016 | 00:12:58] Upgrade level player.
[20-12-2016 | 00:13:51] Upgrade level player.
[20-12-2016 | 00:13:53] Upgrade level player.
[20-12-2016 | 00:14:28] Upgrade level player.
[20-12-2016 | 00:14:59] Pause
[20-12-2016 | 00:16:14] Resume
[20-12-2016 | 00:16:14] Move window to correct position.
[20-12-2016 | 00:17:02] Switch to attack boss.
[20-12-2016 | 00:17:06] Switch to attack boss.
[20-12-2016 | 00:17:08] Switch to attack boss.
[20-12-2016 | 00:17:09] Upgrade level player.
[20-12-2016 | 00:17:47] Upgrade level player.
[20-12-2016 | 00:17:49] Upgrade level player.
[20-12-2016 | 00:17:59] Pause
[20-12-2016 | 00:18:03] Resume
[20-12-2016 | 00:18:03] Move window to correct position.
[20-12-2016 | 00:18:04] Pause
[20-12-2016 | 00:18:13] Resume
[20-12-2016 | 00:18:13] Move window to correct position.
[20-12-2016 | 00:18:22] Pause
[20-12-2016 | 00:18:28] Resume
[20-12-2016 | 00:18:28] Move window to correct position.
[20-12-2016 | 00:19:01] Upgrade level player.
[20-12-2016 | 00:19:11] Exit!!
[20-12-2016 | 00:19:36] Move window to correct position.
[20-12-2016 | 00:20:03] Upgrade level player.
[20-12-2016 | 00:20:04] Upgrade level player.
[20-12-2016 | 00:20:06] Upgrade level player.
[20-12-2016 | 00:20:29] Switch to attack boss.
[20-12-2016 | 00:20:31] Switch to attack boss.
[20-12-2016 | 00:20:33] Switch to attack boss.
[20-12-2016 | 00:20:35] Switch to attack boss.
[20-12-2016 | 00:20:36] Exit!!
[20-12-2016 | 00:21:26] Pause
[20-12-2016 | 00:21:28] Exit!!
[20-12-2016 | 00:21:33] Move window to correct position.
[20-12-2016 | 00:21:35] Switch to attack boss.
[20-12-2016 | 00:21:58] Found angle!!
[20-12-2016 | 00:22:50] Move window to correct position.
[20-12-2016 | 00:23:14] Upgrade level player.
[20-12-2016 | 00:23:15] Switch to attack boss.
[20-12-2016 | 00:23:48] Switch to attack boss.
[20-12-2016 | 00:24:24] Switch to attack boss.
[20-12-2016 | 00:24:46] Found angle!!
[20-12-2016 | 00:25:38] Move window to correct position.
[20-12-2016 | 00:25:41] Switch to attack boss.
[20-12-2016 | 00:25:50] Upgrade level player.
[20-12-2016 | 00:25:52] Upgrade level player.
[20-12-2016 | 00:25:53] Upgrade level player.
[20-12-2016 | 00:25:55] Upgrade level player.
[20-12-2016 | 00:25:56] Upgrade level player.
[20-12-2016 | 00:25:58] Upgrade level player.
[20-12-2016 | 00:26:00] Upgrade level player.
[20-12-2016 | 00:26:01] Upgrade level player.
[20-12-2016 | 00:26:02] Upgrade level player.
[20-12-2016 | 00:26:04] Upgrade level player.
[20-12-2016 | 00:26:05] Upgrade level player.
[20-12-2016 | 00:26:07] Upgrade level player.
[20-12-2016 | 00:26:08] Upgrade level player.
[20-12-2016 | 00:26:10] Upgrade level player.
[20-12-2016 | 00:26:11] Upgrade level player.
[20-12-2016 | 00:27:11] Switch to attack boss.
[20-12-2016 | 00:28:00] Switch to attack boss.
[20-12-2016 | 00:28:08] Upgrade level player.
[20-12-2016 | 00:28:48] Upgrade level player.
[20-12-2016 | 00:29:50] Upgrade level player.
[20-12-2016 | 00:30:00] Switch to attack boss.
[20-12-2016 | 00:30:26] Upgrade level player.
[20-12-2016 | 00:30:34] Upgrade level player.
[20-12-2016 | 00:30:57] Upgrade level player.
[20-12-2016 | 00:31:07] Upgrade level player.
[20-12-2016 | 00:31:36] Upgrade level player.
[20-12-2016 | 00:32:25] Upgrade level player.
[20-12-2016 | 00:32:32] Upgrade level player.
[20-12-2016 | 00:33:17] Upgrade level player.
[20-12-2016 | 00:33:43] Upgrade level player.
[20-12-2016 | 00:33:55] Upgrade level player.
[20-12-2016 | 00:34:19] Upgrade level player.
[20-12-2016 | 00:34:20] Upgrade level player.
[20-12-2016 | 00:34:42] Upgrade level player.
[20-12-2016 | 00:35:07] Switch to attack boss.
[20-12-2016 | 00:35:38] Switch to attack boss.
[20-12-2016 | 00:37:05] Upgrade level player.
[20-12-2016 | 00:38:19] Upgrade level player.
[20-12-2016 | 00:39:11] Found angle!!
[20-12-2016 | 00:40:03] Move window to correct position.
[20-12-2016 | 00:40:06] Switch to attack boss.
[20-12-2016 | 00:40:14] Upgrade level player.
[20-12-2016 | 00:40:29] Upgrade level player.
[20-12-2016 | 00:40:37] Switch to attack boss.
[20-12-2016 | 00:42:09] Upgrade level player.
[20-12-2016 | 00:42:54] Upgrade level player.
[20-12-2016 | 00:43:11] Upgrade level player.
[20-12-2016 | 00:44:11] Upgrade level player.
[20-12-2016 | 00:44:39] Upgrade level player.
[20-12-2016 | 00:45:00] Upgrade level player.
[20-12-2016 | 00:45:00] Switch to attack boss.
[20-12-2016 | 00:45:38] Upgrade level player.
[20-12-2016 | 00:45:47] Upgrade level player.
[20-12-2016 | 00:46:19] Upgrade level player.
[20-12-2016 | 00:47:04] Upgrade level player.
[20-12-2016 | 00:47:38] Upgrade level player.
[20-12-2016 | 00:48:22] Upgrade level player.
[20-12-2016 | 00:49:32] Upgrade level player.
[20-12-2016 | 00:49:35] Upgrade level player.
[20-12-2016 | 00:50:53] Upgrade level player.
[20-12-2016 | 00:51:13] Upgrade level player.
[20-12-2016 | 00:51:14] Upgrade level player.
[20-12-2016 | 00:52:42] Upgrade level player.
[20-12-2016 | 00:54:04] Upgrade level player.
[20-12-2016 | 00:54:06] Upgrade level player.
[20-12-2016 | 00:55:01] Switch to attack boss.
[20-12-2016 | 00:55:12] Upgrade level player.
[20-12-2016 | 00:55:32] Switch to attack boss.
[20-12-2016 | 00:55:59] Found angle!!
[20-12-2016 | 00:56:51] Move window to correct position.
[20-12-2016 | 00:57:13] Upgrade level player.
[20-12-2016 | 00:57:36] Upgrade level player.
[20-12-2016 | 00:58:59] Upgrade level player.
[20-12-2016 | 00:59:00] Upgrade level player.
[20-12-2016 | 01:00:00] Switch to attack boss.
[20-12-2016 | 01:00:08] Upgrade level player.
[20-12-2016 | 01:00:43] Upgrade level player.
[20-12-2016 | 01:01:35] Upgrade level player.
[20-12-2016 | 01:03:40] Switch to attack boss.
[20-12-2016 | 01:03:49] Pause
[20-12-2016 | 01:03:52] Resume
[20-12-2016 | 01:03:52] Move window to correct position.
[20-12-2016 | 01:03:52] Pause
[20-12-2016 | 01:04:12] Resume
[20-12-2016 | 01:04:12] Move window to correct position.
[20-12-2016 | 01:04:19] Switch to attack boss.
[20-12-2016 | 01:04:59] Pause
[20-12-2016 | 01:05:04] Resume
[20-12-2016 | 01:05:04] Move window to correct position.
[20-12-2016 | 01:05:04] Upgrade level player.
[20-12-2016 | 01:05:06] Upgrade level player.
[20-12-2016 | 01:05:07] Upgrade level player.
[20-12-2016 | 01:05:21] Upgrade level player.
[20-12-2016 | 01:06:49] Upgrade level player.
[20-12-2016 | 01:06:51] Upgrade level player.
[20-12-2016 | 01:07:09] Upgrade level player.
[20-12-2016 | 01:09:00] Upgrade level player.
[20-12-2016 | 01:09:10] Upgrade level player.
[20-12-2016 | 01:10:30] Switch to attack boss.
[20-12-2016 | 01:11:46] Upgrade level player.
[20-12-2016 | 01:11:48] Upgrade level player.
[20-12-2016 | 01:12:51] Upgrade level player.
[20-12-2016 | 01:14:28] Found angle!!
[20-12-2016 | 01:15:20] Move window to correct position.
[20-12-2016 | 01:15:23] Switch to attack boss.
[20-12-2016 | 01:15:37] Upgrade level player.
[20-12-2016 | 01:15:46] Upgrade level player.
[20-12-2016 | 01:15:47] Upgrade level player.
[20-12-2016 | 01:16:31] Upgrade level player.
[20-12-2016 | 01:17:41] Upgrade level player.
[20-12-2016 | 01:17:42] Upgrade level player.
[20-12-2016 | 01:19:56] Upgrade level player.
[20-12-2016 | 01:19:57] Upgrade level player.
[20-12-2016 | 01:19:59] Upgrade level player.
[20-12-2016 | 01:22:26] Upgrade level player.
[20-12-2016 | 01:23:15] Upgrade level player.
[20-12-2016 | 01:24:29] Upgrade level player.
[20-12-2016 | 01:24:31] Upgrade level player.
[20-12-2016 | 01:25:00] Switch to attack boss.
[20-12-2016 | 01:25:31] Switch to attack boss.
[20-12-2016 | 01:27:05] Upgrade level player.
[20-12-2016 | 01:29:49] Upgrade level player.
[20-12-2016 | 01:30:00] Switch to attack boss.
[20-12-2016 | 01:30:31] Switch to attack boss.
[20-12-2016 | 01:34:17] Upgrade level player.
[20-12-2016 | 01:35:01] Switch to attack boss.
[20-12-2016 | 01:35:32] Switch to attack boss.
[20-12-2016 | 01:37:05] Found angle!!
[20-12-2016 | 01:37:57] Move window to correct position.
[20-12-2016 | 01:38:12] Upgrade level player.
[20-12-2016 | 01:38:34] Upgrade level player.
[20-12-2016 | 01:40:00] Switch to attack boss.
[20-12-2016 | 01:40:06] Upgrade level player.
[20-12-2016 | 01:40:32] Switch to attack boss.
[20-12-2016 | 01:42:11] Upgrade level player.
[20-12-2016 | 01:43:42] Upgrade level player.
[20-12-2016 | 01:45:01] Switch to attack boss.
[20-12-2016 | 01:45:32] Switch to attack boss.
[20-12-2016 | 01:47:44] Found angle!!
[20-12-2016 | 01:48:36] Move window to correct position.
[20-12-2016 | 01:48:53] Upgrade level player.
[20-12-2016 | 01:50:00] Switch to attack boss.
[20-12-2016 | 01:50:03] Upgrade level player.
[20-12-2016 | 01:50:30] Switch to attack boss.
[20-12-2016 | 01:50:59] Exit!!
[20-12-2016 | 01:51:53] Move window to correct position.
[20-12-2016 | 01:51:57] Found angle!!
[20-12-2016 | 01:53:53] Move window to correct position.
[20-12-2016 | 01:53:54] Found angle!!
[20-12-2016 | 01:54:46] Move window to correct position.
[20-12-2016 | 01:54:57] Pause
[20-12-2016 | 01:55:01] Resume
[20-12-2016 | 01:55:01] Move window to correct position.
[20-12-2016 | 01:55:01] Upgrade level player.
[20-12-2016 | 01:55:01] Switch to attack boss.
[20-12-2016 | 01:55:03] Upgrade level player.
[20-12-2016 | 01:55:05] Upgrade level player.
[20-12-2016 | 01:55:06] Upgrade level player.
[20-12-2016 | 01:55:08] Upgrade level player.
[20-12-2016 | 01:55:09] Upgrade level player.
[20-12-2016 | 01:55:11] Upgrade level player.
[20-12-2016 | 02:25:19] Hello
